Label,Notation,Parent Notation,Sort Priority
"users within 45 minutes of employment centres with 100 to 499 jobs available by car",100empcar45pct,,26
"users within 60 minutes of employment centres with 100 to 499 jobs available by car",100empcar60pct,,27
"nearest employment centre with 500 to 4999 jobs by PT/walk",500empptt,,28
"employment centres with 500 to 4999 jobs available by PT/walk within 15 minutes",500emppt15n,,29
"employment centres with 500 to 4999 jobs available by PT/walk within 30 minutes",500emppt30n,,30
"employment centres with 500 to 4999 jobs available by PT/walk within 45 minutes",500emppt45n,,31
"employment centres with 500 to 4999 jobs available by PT/walk within 60 minutes",500emppt60n,,32
"users within 15 minutes of employment centres with 500 to 4999 jobs available by PT/walk",500emppt15pct,,33
"users within 30 minutes of employment centres with 500 to 4999 jobs available by PT/walk",500emppt30pct,,34
"users within 45 minutes of employment centres with 500 to 4999 jobs available by PT/walk",500emppt45pct,,35
"users within 60 minutes of employment centres with 500 to 4999 jobs available by PT/walk",500emppt60pct,,36
"nearest employment centre with 500 to 4999 jobs by cycle",500empcyct,,37
"employment centres with 500 to 4999 jobs available by cycle within 15 minutes",500empcyc15n,,38
"employment centres with 500 to 4999 jobs available by cycle within 30 minutes",500empcyc30n,,39
"employment centres with 500 to 4999 jobs available by cycle within 45 minutes",500empcyc45n,,40
"employment centres with 500 to 4999 jobs available by cycle within 60 minutes",500empcyc60n,,41
"users within 15 minutes of employment centres with 500 to 4999 jobs available by cycle",500empcyc15pct,,42
"users within 30 minutes of employment centres with 500 to 4999 jobs available by cycle",500empcyc30pct,,43
"users within 45 minutes of employment centres with 500 to 4999 jobs available by cycle",500empcyc45pct,,44
"users within 60 minutes of employment centres with 500 to 4999 jobs available by cycle",500empcyc60pct,,45
"nearest employment centre with 500 to 4999 jobs by car",500empcart,,46
"employment centres with 500 to 4999 jobs available by car within 15 minutes",500empcar15n,,47
"employment centres with 500 to 4999 jobs available by car within 30 minutes",500empcar30n,,48
"employment centres with 500 to 4999 jobs available by car within 45 minutes",500empcar45n,,49
"employment centres with 500 to 4999 jobs available by car within 60 minutes",500empcar60n,,50
"users within 15 minutes of employment centres with 500 to 4999 jobs available by car",500empcar15pct,,51
"users within 30 minutes of employment centres with 500 to 4999 jobs available by car",500empcar30pct,,52
"users within 45 minutes of employment centres with 500 to 4999 jobs available by car",500empcar45pct,,53
"users within 60 minutes of employment centres with 500 to 4999 jobs available by car",500empcar60pct,,54
"nearest employment centre with at least 5000 jobs by PT/walk",5000empptt,,55
"employment centres with at least 5000 jobs available by PT/walk within 15 minutes",5000emppt15n,,56
"employment centres with at least 5000 jobs available by PT/walk within 30 minutes",5000emppt30n,,57
"employment centres with at least 5000 jobs available by PT/walk within 45 minutes",5000emppt45n,,58
"employment centres with at least 5000 jobs available by PT/walk within 60 minutes",5000emppt60n,,59
"users within 15 minutes of employment centres with at least 5000 jobs available by PT/walk",5000emppt15pct,,60
"users within 30 minutes of employment centres with at least 5000 jobs available by PT/walk",5000emppt30pct,,61
"users within 45 minutes of employment centres with  at least 5000 jobs available by PT/walk",5000emppt45pct,,62
"users within 60 minutes of employment centres with at least 5000 jobs available by PT/walk",5000emppt60pct,,63
"nearest employment centre with at least 5000 jobs by cycle",5000empcyct,,64
"employment centres with at least 5000 jobs available by cycle within 15 minutes",5000empcyc15n,,65
"employment centres with at least 5000 jobs available by cycle within 30 minutes",5000empcyc30n,,66
"employment centres with at least 5000 jobs available by cycle within 45 minutes",5000empcyc45n,,67
"employment centres with at least 5000 jobs available by cycle within 60 minutes",5000empcyc60n,,68
"users within 15 minutes of employment centres with at least 5000 jobs available by cycle",5000empcyc15pct,,69
"users within 30 minutes of employment centres with at least 5000 jobs available by cycle",5000empcyc30pct,,70
"users within 45 minutes of employment centres with  at least 5000 jobs available by cycle",5000empcyc45pct,,71
"users within 60 minutes of employment centres with at least 5000 jobs available by cycle",5000empcyc60pct,,72
"nearest employment centre with at least 5000 jobs by car",5000empcart,,73
"employment centres with at least 5000 jobs available by car within 15 minutes",5000empcar15n,,74
"employment centres with at least 5000 jobs available by car within 30 minutes",5000empcar30n,,75
"employment centres with at least 5000 jobs available by car within 45 minutes",5000empcar45n,,76
"employment centres with at least 5000 jobs available by car within 60 minutes",5000empcar60n,,77
"users within 15 minutes of employment centres with at least 5000 jobs available by car",5000empcar15pct,,78
"users within 30 minutes of employment centres with at least 5000 jobs available by car",5000empcar30pct,,79
"users within 45 minutes of employment centres with  at least 5000 jobs available by car",5000empcar45pct,,80
"users within 60 minutes of employment centres with at least 5000 jobs available by car",5000empcar60pct,,81
"Service users in LSOA = population aged 5-10 years",ps_pop,,82
"nearest primary schools by PT/walk",psptt,,83
"primary schools available by PT/walk within 15 minutes",pspt15n,,84
"primary schools available by PT/walk within 30 minutes",pspt30n,,85
"primary schools available by PT/walk within 45 minutes",pspt45n,,86
"primary schools available by PT/walk within 60 minutes",pspt60n,,87
"users within 15 minutes of primary schools available by PT/walk",pspt15pct,,88
"users within 30 minutes of primary schools available by PT/walk",pspt30pct,,89
"users within 45 minutes of primary schools available by PT/walk",pspt45pct,,90
"users within 60 minutes of primary schools available by PT/walk",pspt60pct,,91
"nearest primary schools by cycle",pscyct,,92
"primary schools available by cycle within 15 minutes",pscyc15n,,93
"primary schools available by cycle within 30 minutes",pscyc30n,,94
"primary schools available by cycle within 45 minutes",pscyc45n,,95
"primary schools available by cycle within 60 minutes",pscyc60n,,96
"users within 15 minutes of primary schools available by cycle",pscyc15pct,,97
"users within 30 minutes of primary schools available by cycle",pscyc30pct,,98
"users within 45 minutes of primary schools available by cycle",pscyc45pct,,99
"users within 60 minutes of primary schools available by cycle",pscyc60pct,,100
"nearest primary schools by car",pscart,,101
"primary schools available by car within 15 minutes",pscar15n,,102
"primary schools available by car within 30 minutes",pscar30n,,103
"primary schools available by car within 45 minutes",pscar45n,,104
"primary schools available by car within 60 minutes",pscar60n,,105
"users within 15 minutes of primary schools available by car",pscar15pct,,106
"users within 30 minutes of primary schools available by car",pscar30pct,,107
"users within 45 minutes of primary schools available by car",pscar45pct,,108
"users within 60 minutes of primary schools available by car",pscar60pct,,109
"Service users in LSOA = population aged 11-15 years",ss_pop,,110
"nearest secondary school by PT/walk",ssptt,,111
"secondary schools available by PT/walk within 15 minutes",sspt15n,,112
"secondary schools available by PT/walk within 30 minutes",sspt30n,,113
"secondary schools available by PT/walk within 45 minutes",sspt45n,,114
"secondary schools available by PT/walk within 60 minutes",sspt60n,,115
"users within 15 minutes of secondary schools available by PT/walk",sspt15pct,,116
"users within 30 minutes of secondary schools available by PT/walk",sspt30pct,,117
"users within 45 minutes of secondary schools available by PT/walk",sspt45pct,,118
"users within 60 minutes of secondary schools available by PT/walk",sspt60pct,,119
"nearest secondary school by cycle",sscyct,,120
"secondary schools available by cycle within 15 minutes",sscyc15n,,121
"secondary schools available by cycle within 30 minutes",sscyc30n,,122
"secondary schools available by cycle within 45 minutes",sscyc45n,,123
"secondary schools available by cycle within 60 minutes",sscyc60n,,124
"users within 15 minutes of secondary schools available by cycle",sscyc15pct,,125
"users within 30 minutes of secondary schools available by cycle",sscyc30pct,,126
"users within 45 minutes of secondary schools available by cycle",sscyc45pct,,127
"users within 60 minutes of secondary schools available by cycle",sscyc60pct,,128
"nearest secondary school by car",sscart,,129
"secondary schools available by car within 15 minutes",sscar15n,,130
"secondary schools available by car within 30 minutes",sscar30n,,131
"secondary schools available by car within 45 minutes",sscar45n,,132
"secondary schools available by car within 60 minutes",sscar60n,,133
"users within 15 minutes of secondary schools available by car",sscar15pct,,134
"users within 30 minutes of secondary schools available by car",sscar30pct,,135
"users within 45 minutes of secondary schools available by car",sscar45pct,,136
"users within 60 minutes of secondary schools available by car",sscar60pct,,137
"Service users in LSOA = population aged 16-19 years",fe_pop,,138
"nearest further education colleges by PT/walk",feptt,,139
"education colleges available by PT/walk within 15 minutes",fept15n,,140
"Neducation colleges available by PT/walk within 30 minutes",fept30n,,141
"education colleges available by PT/walk within 45 minutes",fept45n,,142
"education colleges available by PT/walk within 60 minutes",fept60n,,143
"users within 15 minutes of further education colleges available by PT/walk",fept15pct,,144
"users within 30 minutes of further education colleges available by PT/walk",fept30pct,,145
"users within 45 minutes of further education colleges available by PT/walk",fept45pct,,146
"users within 60 minutes of further education colleges available by PT/walk",fept60pct,,147
"nearest further education colleges by cycle",fecyct,,148
"further education colleges available by cycle within 15 minutes",fecyc15n,,149
"further education colleges available by cycle within 30 minutes",fecyc30n,,150
"further education colleges available by cycle within 45 minutes",fecyc45n,,151
"further education colleges available by cycle within 60 minutes",fecyc60n,,152
"users within 15 minutes of further education colleges available by cycle",fecyc15pct,,153
"users within 30 minutes of further education colleges available by cycle",fecyc30pct,,154
"users within 45 minutes of further education colleges available by cycle",fecyc45pct,,155
"users within 60 minutes of further education colleges available by cycle",fecyc60pct,,156
"nearest further education colleges by car",fecart,,157
"further education colleges available by car within 15 minutes",fecar15n,,158
"further education colleges available by car within 30 minutes",fecar30n,,159
"further education colleges available by car within 45 minutes",fecar45n,,160
"further education colleges available by car within 60 minutes",fecar60n,,161
"users within 15 minutes of further education colleges available by car",fecar15pct,,162
"users within 30 minutes of further education colleges available by car",fecar30pct,,163
"users within 45 minutes of further education colleges available by car",fecar45pct,,164
"users within 60 minutes of further education colleges available by car",fecar60pct,,165
"Service users in LSOA = all households",gp_pop,,166
"nearest GP by PT/walk",gpptt,,167
"GPs by PT/walk within 15 minutes",gppt15n,,168
"GPs by PT/walk within 30 minutes",gppt30n,,169
"GPs by PT/walk within 45 minutes",gppt45n,,170
"GPs by PT/walk within 60 minutes",gppt60n,,171
"users within 15 minutes of GPs by PT/walk",gppt15pct,,172
"users within 30 minutes of GPs by PT/walk",gppt30pct,,173
"users within 45 minutes of GPs by PT/walk",gppt45pct,,174
"users within 60 minutes of GPs by PT/walk",gppt60pct,,175
"nearest GP by cycle",gpcyct,,176
"GPs by cycle within 15 minutes",gpcyc15n,,177
"GPs by cycle within 30 minutes",gpcyc30n,,178
"GPs by cycle within 45 minutes",gpcyc45n,,179
"GPs by cycle within 60 minutes",gpcyc60n,,180
"users within 15 minutes of GPs by cycle",gpcyc15pct,,181
"users within 30 minutes of GPs by cycle",gpcyc30pct,,182
"users within 45 minutes of GPs by Cycle",gpcyc45pct,,183
"users within 60 minutes of GPs by cycle",gpcyc60pct,,184
"nearest GP by car",gpcart,,185
"GPs by car within 15 minutes",gpcar15n,,186
"GPs by car within 30 minutes",gpcar30n,,187
"GPs by car within 45 minutes",gpcar45n,,188
"GPs by Car within 60 minutes",gpcar60n,,189
"users within 15 minutes of GPs by car",gpcar15pct,,190
"users within 30 minutes of GPs by car",gpcar30pct,,191
"users within 45 minutes of GPs by car",gpcar45pct,,192
"users within 60 minutes of GPs by car",gpcar60pct,,193
"Service users in LSOA: number of households in LSOA",hosp_pop,,194
"nearest hospital by PT/walk",hospptt,,195
"hospitals by PT/walk within 15 minutes",hosppt15n,,196
"hospitals by PT/walk within 30 minutes",hosppt30n,,197
"hospitals by PT/walk within 45 minutes",hosppt45n,,198
"hospitals by PT/walk within 60 minutes",hosppt60n,,199
"users within 15 minutes of hospitals by PT/walk",hosppt15pct,,200
"users within 30 minutes of hospitals by PT/walk",hosppt30pct,,201
"users within 45 minutes of hospitals by PT/walk",hosppt45pct,,202
"users within 60 minutes of hospitals by PT/walk",hosppt60pct,,203
"nearest hospital by cycle",hospcyct,,204
"Number of hospitals by cycle within 15 minutes",hospcyc15n,,205
"hospitals by cycle within 30 minutes",hospcyc30n,,206
"hospitals by cycle within 45 minutes",hospcyc45n,,207
"hospitals by cycle within 60 minutes",hospcyc60n,,208
"users within 15 minutes of hospitals by cycle",hospcyc15pct,,209
"users within 30 minutes of hospitals by cycle",hospcyc30pct,,210
"users within 45 minutes of hospitals by cycle",hospcyc45pct,,211
"users within 60 minutes of hospitals by cycle",hospcyc60pct,,212
"nearest hospital by car",hospcart,,213
"hospitals by car within 15 minutes",hospcar15n,,214
"hospitals by car within 30 minutes",hospcar30n,,215
"hospitals by car within 45 minutes",hospcar45n,,216
"hospitals by car within 60 minutes",hospcar60n,,217
"users within 15 minutes of hospitals by car",hospcar15pct,,218
"users within 30 minutes of hospitals by car",hospcar30pct,,219
"users within 45 minutes of hospitals by car",hospcar45pct,,220
"users within 60 minutes of hospitals by car",hospcar60pct,,221
"Service users in LSOA: number of households in LSOA",food_pop,,222
"nearest food store by PT/walk",foodptt,,223
"food stores by PT/walk within 15 minutes",foodpt15n,,224
"food stores by PT/walk within 30 minutes",foodpt30n,,225
"food stores by PT/walk within 45 minutes",foodpt45n,,226
"food stores by PT/walk within 60 minutes",foodpt60n,,227
"users within 15 minutes of food stores by PT/walk",foodpt15pct,,228
"users within 30 minutes of food stores by PT/walk",foodpt30pct,,229
"users within 45 minutes of food stores by PT/walk",foodpt45pct,,230
"users within 60 minutes of food stores by PT/walk",foodpt60pct,,231
"nearest food store by cycle",foodcyct,,232
"food stores by cycle within 15 minutes",foodcyc15n,,233
"food stores by cycle within 30 minutes",foodcyc30n,,234
"food stores by cycle within 45 minutes",foodcyc45n,,235
"food stores by cycle within 60 minutes",foodcyc60n,,236
"users within 15 minutes of food stores by cycle",foodcyc15pct,,237
"users within 30 minutes of food stores by cycle",foodcyc30pct,,238
"users within 45 minutes of food stores by cycle",foodcyc45pct,,239
"users within 60 minutes of food stores by cycle",foodcyc60pct,,240
"nearest food store by car",foodcart,,241
"food stores by car within 15 minutes",foodcar15n,,242
"food stores by car within 30 minutes",foodcar30n,,243
"food stores by car within 45 minutes",foodcar45n,,244
"food stores by car within 60 minutes",foodcar60n,,245
"users within 15 minutes of food stores by car",foodcar15pct,,246
"users within 30 minutes of food stores by car",foodcar30pct,,247
"users within 45 minutes of food stores by car",foodcar45pct,,248
"users within 60 minutes of food stores by car",foodcar60pct,,249
"Service users in LSOA: number of households in LSOA",town_pop,,250
"nearest Town centre by PT/walk",townptt,,251
"Town Centre by PT/walk within 15 minutes",townpt15n,,252
"Town Centre by PT/walk within 30 minutes",townpt30n,,253
"Town Centre by PT/walk within 45 minutes",townpt45n,,254
"Town Centre by PT/walk within 60 minutes",townpt60n,,255
"users within 15 minutes of Town Centre by PT/walk",townpt15pct,,256
"users within 30 minutes of Town Centre by PT/walk",townpt30pct,,257
"users within 45 minutes of Town Centre by PT/walk",townpt45pct,,258
"users within 60 minutes of Town Centre by PT/walk",townpt60pct,,259
"nearest Town centre by cycle",towncyct,,260
"Town Centre by cycle within 15 minutes",towncyc15n,,261
"Town Centre by cycle within 30 minutes",towncyc30n,,262
"Town Centre by cycle within 45 minutes",towncyc45n,,263
"Town Centre by cycle within 60 minutes",towncyc60n,,264
"users within 15 minutes of Town Centre by cycle",towncyc15pct,,265
"users within 30 minutes of Town Centre by cycle",towncyc30pct,,266
"users within 45 minutes of Town Centre by cycle",towncyc45pct,,267
"users within 60 minutes of Town Centre by cycle",towncyc60pct,,268
"nearest Town centre by car",towncart,,269
"Town Centre by car within 15 minutes",towncar15n,,270
"Town Centre by car within 30 minutes",towncar30n,,271
"Town Centre by car within 45 minutes",towncar45n,,272
"Town Centre by car within 60 minutes",towncar60n,,273
"users within 15 minutes of Town Centre by car",towncar15pct,,274
"users within 30 minutes of Town Centre by car",towncar30pct,,275
"users within 45 minutes of Town Centre by car",towncar45pct,,276
"users within 60 minutes of Town Centre by car",towncar60pct,,277
"nearest Pharmacy by cycle",phcyct,,278
"Pharmacies available by cycle within 15 minutes",phcyc15n,,279
"Pharmacies available by cycle within 30 minutes",phcyc30n,,280
"Pharmacies available by cycle within 45 minutes",phcyc45n,,281
"Pharmacies available by cycle within 60 minutes",phcyc60n,,282
"users within 15 minutes of Pharmacies available by cycle",phcyc15pct,,283
"users within 30 minutes of Pharmacies available by cycle",phcyc30pct,,284
"users within 45 minutes of Pharmacies available by cycle",phcyc45pct,,285
"users within 60 minutes of Pharmacies available by cycle",phcyc60pct,,286
"nearest Pharmacy by car",phcart,,287
"Pharmacies available by car within 15 minutes",phcar15n,,288
"Pharmacies available by car within 30 minutes",phcar30n,,289
"Pharmacies available by car within 45 minutes",phcar45n,,290
"Pharmacies available by car within 60 minutes",phcar60n,,291
"users within 15 minutes of Pharmacies available by car",phcar15pct,,292
"users within 30 minutes of Pharmacies available by car",phcar30pct,,293
"users within 45 minutes of Pharmacies available by car",phcar45pct,,294
"users within 60 minutes of Pharmacies available by car",phcar60pct,,295
