Label,Notation,Parent Notation,Sort Priority
"THE DENSHAM SURGERY",a81001,,1
"QUEENS PARK MEDICAL CENTRE",a81002,,2
"BLUEBELL MEDICAL CENTRE",a81004,,3
"SPRINGWOOD SURGERY",a81005,,4
"TENNANT STREET MEDICAL PRACTICE",a81006,,5
"BANKHOUSE SURGERY",a81007,,6
"VILLAGE MEDICAL CENTRE",a81009,,7
"CHADWICK PRACTICE",a81011,,8
"WESTBOURNE MEDICAL CENTRE",a81012,,9
"BROTTON SURGERY",a81013,,10
"QUEENSTREE PRACTICE",a81014,,11
"PARK SURGERY",a81016,,12
"WOODBRIDGE PRACTICE",a81017,,13
"BENTLEY MEDICAL PRACTICE",a81018,,14
"CROSSFELL HEALTH CENTRE",a81019,,15
"MARTONSIDE MEDICAL CENTRE",a81020,,16
"NORMANBY MEDICAL CENTRE",a81021,,17
"HILLSIDE PRACTICE",a81022,,18
"THE ENDEAVOUR PRACTICE",a81023,,19
"THE DOVECOT SURGERY",a81025,,20
"LINTHORPE SURGERY",a81026,,21
"YARM MEDICAL PRACTICE",a81027,,22
"PROSPECT SURGERY",a81029,,23
"BOROUGH ROAD & NUNTHORPE MEDICAL GROUP",a81030,,24
"HAVELOCK GRANGE PRACTICE",a81031,,25
"THE GARTH",a81032,,26
"THORNABY & BARWICK MEDICAL GROUP",a81034,,27
"NEWLANDS MEDICAL CENTRE",a81035,,28
"NORTON MEDICAL CENTRE",a81036,,29
"THE ERIMUS PRACTICE",a81037,,30
"HIRSEL MEDICAL CENTRE",a81038,,31
"EAGLESCLIFFE MEDICAL PRACTICE",a81039,,32
"MARSH HOUSE MEDICAL PRACTICE",a81040,,33
"HART MEDICAL PRACTICE",a81041,,34
"SOUTH GRANGE MEDICAL GROUP PRACTICE",a81042,,35
"THE MANOR HOUSE SURGERY",a81043,,36
"MCKENZIE HOUSE SURGERY",a81044,,37
"THE COATHAM ROAD SURGERY",a81045,,38
"WOODLANDS FAMILY MEDICAL CENTRE",a81046,,39
"ZETLAND MEDICAL PRACTICE",a81048,,40
"KINGS MEDICAL CENTRE",a81049,,41
"CAMBRIDGE MEDICAL GROUP",a81051,,42
"THE GREEN HOUSE SURGERY",a81052,,43
"WOODSIDE SURGERY",a81053,,44
"THE SALTSCAR SURGERY",a81054,,45
"MELROSE SURGERY",a81056,,46
"KINGSWAY MEDICAL CENTRE",a81057,,47
"COULBY MEDICAL PRACTICE",a81058,,48
"THE KOH PRACTICE",a81060,,49
"THE HEADLAND MEDICAL CENTRE",a81063,,50
"THE DISCOVERY PRACTICE",a81064,,51
"THE ESTON SURGERY",a81065,,52
"PARK LANE SURGERY",a81066,,53
"ALMA MEDICAL CENTRE",a81067,,54
"MCKENZIE GROUP PRACTICE",a81070,,55
"DR RASOOL",a81602,,56
"ELM TREE SURGERY",a81608,,57
"THE ROSEBERRY PRACTICE",a81610,,58
"PARKWAY MEDICAL CENTRE",a81611,,59
"THE PATEL PRACTICE",a81612,,60
"HUNTCLIFF SURGERY",a81618,,61
"THORNTREE SURGERY",a81621,,62
"GLADSTONE HOUSE SURGERY",a81622,,63
"RIVERSIDE MEDICAL PRACTICE",a81629,,64
"FOUNDATIONS",a81630,,65
"WEST VIEW MILLENIUM SURGERY A",a81631,,66
"FOUNDATIONS -HARRIS STREET",a81633,,67
"THE ARRIVAL PRACTICE",a81634,,68
"ULVERSTON HEALTH CENTRE (MURRAY)",a82003,,69
"ALSTON MEDICAL PRACTICE",a82004,,70
"AMBLESIDE HEALTH CENTRE",a82005,,71
"APPLEBY MEDICAL PRACTICE",a82006,,72
"DUKE STREET SURGERY",a82007,,73
"NORWOOD MEDICAL CENTRE",a82008,,74
"BRIDGEGATE MEDICAL CENTRE",a82009,,75
"ABBEY ROAD SURGERY",a82010,,76
"BRAMPTON MEDICAL PRACTICE",a82012,,77
"UPPER EDEN MEDICAL PRACTICE",a82013,,78
"CALDBECK SURGERY",a82014,,79
"WARWICK ROAD SURGERY",a82015,,80
"CARLISLE HEALTHCARE",a82016,,81
"SPENCER ST SURGERY",a82018,,82
"FUSEHILL MEDICAL PRACTICE",a82019,,83
"EDEN MEDICAL GROUP",a82020,,84
"CASTLEGATE AND DERWENT SURGERY",a82021,,85
"DALSTON MEDICAL GROUP",a82022,,86
"DISTINGTON SURGERY",a82023,,87
"SEASCALE HEALTH CENTRE",a82024,,88
"CAPTAIN FRENCH SURGERY",a82025,,89
"THE JAMES COCHRANE PRACT.",a82026,,90
"STATION HOUSE SURGERY",a82027,,91
"CASTLEHEAD MEDICAL CENTRE",a82028,,92
"THE CROFT SURGERY",a82029,,93
"LUNESDALE SURGERY",a82030,,94
"SHAP MEDICAL PRACTICE",a82031,,95
"MARYPORT HEALTH SERVICES",a82032,,96
"WATERLOO HOUSE SURGERY",a82033,,97
"BIRBECK MEDICAL GROUP",a82035,,98
"THE LAKES MEDICAL PRACTICE",a82036,,99
"SILLOTH GROUP MEDICAL PRACTICE",a82037,,100
"TEMPLE SOWERBY MEDICAL PRACTICE",a82038,,101
"DALTON SURGERY",a82039,,102
"LOWTHER MEDICAL CENTRE",a82041,,103
"FELLVIEW HEALTHCARE",a82044,,104
"WIGTON GROUP MEDICAL PRACTICE",a82045,,105
"WINDERMERE HEALTH CENTRE",a82046,,106
"JAMES STREET GROUP PRACT",a82047,,107
"BEECHWOOD GROUP PRACTICE",a82048,,108
"ORCHARD HOUSE SURGERY",a82049,,109
"OXFORD STREET SURGERY",a82050,,110
"NUTWOOD MEDICAL PRACTICE",a82053,,111
"ASPATRIA MEDICAL GROUP",a82055,,112
"QUEEN STREET MEDICAL PRACTICE",a82058,,113
"ATKINSON HEALTH CENTRE",a82062,,114
"WESTCROFT HOUSE SURGERY",a82064,,115
"PENINSULA MEDICAL PRACTICE",a82065,,116
"ULVERSTON COMMUNITY HEALTH CENTRE",a82068,,117
"ST. MARY'S SURGERY",a82070,,118
"BURNETT EDGAR MEDICAL CTR",a82071,,119
"RISEDALE SURGERY",a82072,,120
"MANSION HOUSE SURGERY",a82075,,121
"LIVERPOOL HOUSE SURGERY",a82077,,122
"SEDBERGH MEDICAL PRACTICE",a82608,,123
"WRAYSDALE HOUSE SURGERY",a82613,,124
"KIRKOSWALD SURGERY",a82617,,125
"GLENRIDDING HEALTH CENTRE",a82620,,126
"SOLWAY HEALTH SERVICES",a82623,,127
"THE FAMILY PRACTICE",a82629,,128
"COURT THORN SURGERY",a82631,,129
"LONGTOWN MEDICAL CENTRE",a82646,,130
"CARTMEL SURGERY",a82647,,131
"HAVERTHWAITE SURGERY",a82650,,132
"DUDDON VALLEY MEDICAL PRACTICE",a82651,,133
"WARWICK SQUARE GROUP PRACTICE",a82654,,134
"ST ANDREW'S MEDICAL PRACTICE",a83001,,135
"WILLINGTON MEDICAL GROUP",a83003,,136
"WHINFIELD MEDICAL PRACTICE",a83005,,137
"ORCHARD COURT SURGERY",a83006,,138
"BLACKHALL AND PETERLEE PRACTICE",a83007,,139
"HALLGARTH SURGERY",a83008,,140
"BRIDGE END SURGERY",a83009,,141
"MOORLANDS SURGERY",a83010,,142
"CLAYPATH & UNIVERSITY MEDICAL GROUP",a83011,,143
"WILLIAM BROWN CENTRE",a83012,,144
"NEASHAM ROAD SURGERY",a83013,,145
"BELMONT & SHERBURN MEDICAL GROUP",a83014,,146
"STATION VIEW MEDICAL CENTRE",a83015,,147
"TANFIELD VIEW MEDICAL GROUP",a83016,,148
"CONSETT MEDICAL CENTRE",a83018,,149
"NORTH HOUSE SURGERY",a83020,,150
"AUCKLAND MEDICAL GROUP",a83021,,151
"THE MEDICAL GROUP",a83022,,152
"STANLEY MEDICAL GROUP",a83023,,153
"WEST RAINTON SURGERY",a83024,,154
"BISHOPGATE MEDICAL CENTRE",a83025,,155
"SACRISTON MEDICAL CENTRE",a83026,,156
"COXHOE MEDICAL PRACTICE",a83027,,157
"MIDDLE CHARE MEDICAL GROUP",a83028,,158
"GREAT LUMLEY SURGERY",a83029,,159
"DUNELM MEDICAL PRACTICE",a83030,,160
"CARMEL MEDICAL PRACTICE",a83031,,161
"WOODVIEW MEDICAL PRACTICE",a83032,,162
"PELTON & FELLROSE MEDICAL GROUP",a83033,,163
"BLACKETTS MEDICAL PRACTICE",a83034,,164
"THE WEARDALE PRACTICE",a83035,,165
"CHASTLETON MEDICAL GROUP",a83036,,166
"BEWICK CRESCENT SURGERY",a83037,,167
"CEDARS MEDICAL GROUP",a83038,,168
"CLIFTON COURT MEDICAL PRACTICE",a83040,,169
"MURTON MEDICAL CENTRE",a83041,,170
"OLD FORGE SURGERY",a83043,,171
"THE HORDEN GROUP PRACTICE",a83044,,172
"FERRYHILL AND CHILTON MEDICAL PRACTICE",a83045,,173
"BARNARD CASTLE SURGERY",a83046,,174
"DENMARK STREET SURGERY",a83047,,175
"ROCKLIFFE COURT SURGERY",a83048,,176
"QUEENS ROAD SURGERY",a83049,,177
"CESTRIA HEALTH CENTRE",a83050,,178
"MARLBOROUGH SURGERY",a83051,,179
"BISHOPS CLOSE MEDICAL PRACTICE",a83052,,180
"SKERNE MEDICAL GROUP",a83054,,181
"CHEVELEY PARK MEDICAL CTR",a83055,,182
"EAST DURHAM MEDICAL GROUP",a83057,,183
"PINFOLD MEDICAL PRACTICE",a83060,,184
"GAINFORD SURGERY",a83061,,185
"JUBILEE MEDICAL GROUP",a83066,,186
"ST GEORGE'S MEDICAL PRACTICE",a83070,,187
"THE NEW SEAHAM MEDICAL GROUP",a83071,,188
"LANCHESTER MEDICAL CENTRE",a83072,,189
"DRS LAMBERT & NG",a83073,,190
"PEASE WAY MEDICAL CENTRE",a83074,,191
"BYRON MEDICAL PRACTICE",a83075,,192
"WINGATE MEDICAL PRACTICE INTRAHEALTH",a83610,,193
"BEVAN MEDICAL GROUP",a83616,,194
"BROWNEY HOUSE SURGERY",a83617,,195
"OAKFIELDS HEALTH GROUP",a83618,,196
"SOUTHDENE MEDICAL CENTRE",a83619,,197
"THE HAVEN SURGERY",a83622,,198
"EVENWOOD MEDICAL PRACTICE",a83626,,199
"SILVERDALE FAMILY PRACTICE",a83627,,200
"DENHOLM HOUSE",a83630,,201
"CRAGHEAD MEDICAL CENTRE",a83632,,202
"WEST CORNFORTH MEDICAL CENTRE",a83634,,203
"BOWBURN MEDICAL CENTRE",a83635,,204
"LEADGATE SURGERY",a83636,,205
"GARDINER CRESCENT",a83637,,206
"PARKGATE SURGERY",a83641,,207
"ANNFIELD PLAIN SURGERY",a83644,,208
"THE ROTHBURY PRACTICE",a84002,,209
"LINTONVILLE MEDICAL GROUP",a84003,,210
"BEDLINGTONSHIRE MED.GROUP",a84005,,211
"ALNWICK MEDICAL GROUP",a84006,,212
"PONTELAND MEDICAL GROUP",a84007,,213
"BELFORD MEDICAL PRACTICE",a84008,,214
"RAILWAY MEDICAL GROUP",a84009,,215
"WHITE MEDICAL GROUP",a84011,,216
"THE GABLES MEDICAL GROUP",a84013,,217
"MARINE MEDICAL GROUP",a84014,,218
"PRUDHOE MEDICAL GROUP",a84016,,219
"CORBRIDGE HEALTH CENTRE",a84018,,220
"GUIDEPOST MEDICAL GROUP",a84020,,221
"COQUET MEDICAL GROUP",a84022,,222
"BURN BRAE MEDICAL GROUP",a84024,,223
"CRAMLINGTON MEDICAL GROUP",a84025,,224
"WELL CLOSE MEDICAL GROUP",a84026,,225
"BELLINGHAM PRACTICE",a84027,,226
"SEATON PARK MEDICAL GROUP",a84028,,227
"WIDDRINGTON SURGERY",a84029,,228
"VILLAGE MEDICAL GROUP",a84030,,229
"GREYSTOKE SURGERY",a84031,,230
"CHEVIOT MEDICAL GROUP",a84032,,231
"THE SELE MEDICAL PRACTICE",a84033,,232
"HALTWHISTLE MEDICAL GROUP",a84034,,233
"RIVERSDALE SURGERY",a84035,,234
"WELLWAY MEDICAL GROUP",a84036,,235
"NETHERFIELD HOUSE",a84037,,236
"FORUM FAMILY PRACTICE",a84038,,237
"GAS HOUSE LANE SURGERY",a84039,,238
"HUMSHAUGH & WARK MED GRP",a84040,,239
"SCOTS GAP MEDICAL GROUP",a84042,,240
"BROCKWELL MEDICAL GROUP",a84043,,241
"UNION BRAE & NORHAM PRAC",a84044,,242
"HAYDON BRIDGE & ALLENDALE MEDICAL PRACT",a84045,,243
